id,name,city,state,lat,lng,operator,usage_type,connector_type,power_kw,chargers_total,chargers_available,status,price_per_kwh,renewable_pct,grid_load,created_at,address,availability,contact,isValidated,issue,lattitude,longitude,notes,phones,pincode,pricing,stationid,type
,EESL Shapoorji Bus Terminus Newtown,Kolkata,West Bengal,,,,,,,,,,,,,,Near  Shapoorji Bus Terminus Newtown Kolkata,1.0,,1,0.0,22.5695,88.5169,,,700156,free,28,0
,"EESL Adhoc New Central, HPCL, New Town",Noida,Uttar Pradesh,,,,,,,,,,,,,,"Side parking of HCL building, sector-8, Noida",1.0,,1,0.0,28.582421,77.3635947,,,201301,free,29,0
,EESL Shapoorji Bus Terminus Newtown,Noida,Uttar Pradesh,,,,,,,,,,,,,,"In front of affinity salon, sector- 51, Noida",1.0,,1,0.0,28.577319,77.3587651,,,201301,free,30,0
,EESL Koyambedu,Muriyil,Kerala,,,,,,,,,,,,,,"KTDC Tourist Reception Centre Shanmugham road, Ernakulam, Marine drive, Kochi Kerala-682031",1.0,,1,0.0,9.63628,76.3352,,,682031,free,31,0
,EESL Anna Nagar East Station,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Opp C-101 Jain air travels, sector-2, Noida",1.0,,1,0.0,28.5842756,77.3137535,,,201301,free,32,0
,"EESL Adhoc New Central, HPCL, New Town",Kolkata,West Bengal,,,,,,,,,,,,,,"Near Adhoc New Central, HPCL, New Town, Kolkata",1.0,,1,0.0,22.617907,88.466368,,,700156,free,33,0
,EESL Prayas Bhawan Nava Raipur,Raipur,Chhattisgarh,,,,,,,,,,,,,,"NRANVP, PARYAVAS BHAWAN, NORTH BLOCK, SECTOR 19, NAYA RAYPUR MARG, ATAL NAGAR RAIPUR",1.0,,1,0.0,21.163948,81.788547,,,492101,free,34,0
,EESL Mantraly Naya Raipur,Raipur,Chhattisgarh,,,,,,,,,,,,,,"CBD
Mantraly NAVA RAIPUR , ATAL NAGAR RAIPUR DIST. 492101 Chhatisgarh",1.0,,1,0.0,21.161505,81.796858,,,492101,free,35,0
,EESL Prayas Bhawan Nava Raipur,Noida,Uttar Pradesh,,,,,,,,,,,,,,Between kirti mann plaza and NMC hospital Sector 30 Noida,1.0,,1,0.0,28.5726478,77.3408251,,,201301,free,36,0
,EESL Shenoy Nagar Metro,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Ganga Shopping Complex, Sector 29, Noida, Uttar Pradesh 201301",1.0,,1,0.0,28.5670208,77.3353024,,,201301,free,39,0
,EESL Pachaiyappa,Noida,Uttar Pradesh,,,,,,,,,,,,,,Opp Sasta Sundar Hospital Sector 58 Noida,1.0,,1,0.0,28.6057471,77.3573349,,,201301,free,41,0
,EESL Adwant Chowk Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Sector 142, Noida, Uttar Pradesh, 201305",1.0,,1,0.0,28.5000204,77.4108813,,,201305,free,43,0
,EESL Alka Cinema Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Sector 15, Nithari, Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",1.0,,1,0.0,28.5826069,77.3128436,,,201301,free,44,0
,EESL RTO Office Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Near RTO OfficeSector 33A, Noida, Ghaziabad, Uttar Pradesh, 201301, India",1.0,,1,0.0,28.5880051,77.3520796,,,201301,free,45,0
,EESL Alandur metro,Chennai,Tamil Nadu,,,,,,,,,,,,,,"Chennai Metro Alandur station Car parking area, Alandur, Chennai 600016",1.0,,1,0.0,13.003498,80.201548,,,0,free,46,0
,EESL SPCI Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"road between sector 124 & 125 and beside SPCl Sector Road, Noida, Uttar Pradesh, 201313",1.0,,1,0.0,28.5447044,77.3272594,,,201313,free,48,0
,EESL Safderjung Enclave,Delhi,Delhi,,,,,,,,,,,,,,"SDMC Parking, B6, Safderjung Enclave",1.0,,1,0.0,28.558938,77.19631,,,110003,free,52,0
,EESL New Town,Kolkata,West Bengal,,,,,,,,,,,,,,"Near Tank No 3, Opp Goutams, Street Number 24,Sub Central Business District Action Area 1, Action Area I, Newtown West Bengal 700156",1.0,,1,0.0,22.5785885,88.4508228,,,700156,free,53,0
,EESL Business Club New Town ,Kolkata,West Bengal,,,,,,,,,,,,,,"NKDA New Town Business Club Parking Lot, AE Block(Newtown), Newtown, West Bengal 700059",1.0,,1,0.0,22.5852479,88.4547116,,,700059,free,55,0
,EESL Gate no 4 Eco Park New Town,Kolkata,West Bengal,,,,,,,,,,,,,,"Parking Lot, 7 Wonders, Gate No 4, Eco Park Entry Plaza, AA IIB, Newtown, Kolkata, West Bengal 700135",1.0,,1,0.0,22.611245,88.466586,,,700135,free,57,0
,EESL Gate No 6 Eco Park New Town ,Kolkata,West Bengal,,,,,,,,,,,,,,"Parking Lot Golf Club, Gate no. 6, Ecopark, Deshbandhu Nagar, Rekjuani, West Bengal 700156",1.0,,1,0.0,22.607778,88.463918,,,700156,free,59,0
,EESL Tata Memorial Cancer Hospital ,Kolkata,West Bengal,,,,,,,,,,,,,,"NKDA Parking Lot, Beside Tata Memorial Cancer Hospital , 14, MAR(E-W), DH Block(Newtown), Action Area I, Newtown, Kolkata, West Bengal 700160",1.0,,1,0.0,22.577346,88.478575,,,700160,free,61,0
,EESL Axis Mall ,Kolkata,West Bengal,,,,,,,,,,,,,,"NKDA Parking Lot, Beside Axis Mall, CF Block Newtown, Action Area 1C, Newtown, Kolkata, West Bengal 700156",1.0,,1,0.0,22.579022,88.460325,,,700156,free,63,0
,EESL Aurbindo Market place,Delhi,Delhi,,,,,,,,,,,,,,"SDMC Parking, Aurbindo Market Place,Hauz Khas, New Delhi, Delhi 110016",1.0,,1,0.0,28.552074,77.203279,,,110016,free,65,0
,EESL Sector 50 Market,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Noida Authority Parking at Central Market, Sector-50, Noida-201301",1.0,,1,0.0,28.5704287,77.3598121,,,201301,free,66,0
,EESL Yelahanka Bengaluru,Bangalore,Karnataka,,,,,,,,,,,,,,"Datta Digambar HPCL Service station, Yelahanka, Bangalore",1.0,,1,0.0,13.152457,77.568071,,,0,free,69,0
, EESL Sushma Swaraj Bhawan,Delhi,Delhi,,,,,,,,,,,,,,"Susma Swaraj Bhawan, MEA, New Delhi",1.0,,1,0.0,28.5958333,77.1805556,,,110011,free,70,0
,EESL Shopprix Mall Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",1.0,,1,0.0,28.5971047,77.3627113,,,201305,free,75,0
,EESL Malviya Nagar Delhi,Delhi,Delhi,,,,,,,,,,,,,,"EESL J-Block, Malviya Nagar, parking New Delhi",1.0,,1,0.0,28.531006,77.208693,,,110017,free,76,0
,EESL Koyambedu,Chennai,Tamil Nadu,,,,,,,,,,,,,,"Koyam Bedu Metro Station, Chennai (CMRL)",1.0,,1,0.0,13.074043,80.195354,,,0,free,80,0
,EESL Anna Nagar East Station,Chennai,Tamil Nadu,,,,,,,,,,,,,,"Anna Nagar East Metro Station, Chennai (CMRL)",1.0,,1,0.0,13.084713,80.219897,,,0,free,82,0
,EESL Electronic City Metro Station,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Electronic City , Metro Station parking gate no.2, Noida - 201301",1.0,,1,0.0,28.626475,77.375142,,,201301,free,84,0
,"EESL H-Block Market, Haldiram",Noida,Uttar Pradesh,,,,,,,,,,,,,,"H Block market, Haldiram, Car parking , Sector - 63 , Noida - 201301",1.0,,1,0.0,28.628915,77.375303,,,201301,free,85,0
,Chennai Metro Nandanam Station,Chennai,Tamil Nadu,,,,,,,,,,,,,,Nandanam Metro station Chennai (CMRL),1.0,,1,0.0,13.031759,80.241923,,,0,free,86,0
,EESL Nagpur,Nagpur,Maharashtra,,,,,,,,,,,,,,"Nagpur Airport Metro Station, Nagpur",1.0,,1,0.0,21.0870127,79.0636227,,,440005,free,88,0
,EESL Sector 16 Near Metro Station Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"Noida Authority Parking, near metro station, sector-16, Noida-201301",1.0,,1,0.0,28.578614,77.317483,,,201301,free,90,0
,ANERT-EESL KMML Chavara Kerala,Alazpuzha,Kerala,,,,,,,,,,,,,,"Amenity Centre Kayamkulam, Alappuzha- 690502",1.0,,1,0.0,NA,NA,,,690502,free,93,0
,EESL EDC Parking Goa,Goa,Goa,,,,,,,,,,,,,,"Secretariat Office, Goa",1.0,,1,0.0,15.5108,73.8368,,,403521,free,94,0
,EESL Prithviraj Market,Delhi,Delhi,,,,,,,,,,,,,,"Prithviraj Market, Rabindra Nagar, New Delhi- 110003",1.0,,1,0.0,28.600735,77.226277,,,110003,free,95,0
,EESL Jor Bagh Market,Delhi,Delhi,,,,,,,,,,,,,,"Outside RWA Park, Jor Bagh Market, Jor Bagh Colony Road, New Delhi- 110003",1.0,,1,0.0,28.588117,77.217564,,,110003,free,96,0
,EESL Khanna Market 1,Delhi,Delhi,,,,,,,,,,,,,,"Opposite Dory Pharmacy, Khanna Market, Aliganj, Lodhi Colony, New Delhi- 110003",1.0,,1,0.0,28.580532,77.221048,,,110003,free,97,0
,EESL Khanna Market 2,Delhi,Delhi,,,,,,,,,,,,,,"Opposite Goel Opticals, Khanna Market, Aliganj, Lodhi Colony, New Delhi- 110003",1.0,,1,0.0,28.584365,77.22054,,,110003,free,98,0
,EESL Malcha Marg Market,Delhi,Delhi,,,,,,,,,,,,,,"Dharma Marg, Block Y, Diplomatic Enclave, Malcha Market, New Delhi- 110021",1.0,,1,0.0,28.601809,77.186432,,,110021,free,99,0
,EESL M Block,Delhi,Delhi,,,,,,,,,,,,,,"Outside Westend Vedi Tailors, Bock M, Middle Circle, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.632973,77.222937,,,110001,free,100,0
,EESL Barakhamba,Delhi,Delhi,,,,,,,,,,,,,,"Near NDMC Office, Fire Brigade Lane, Barakhamba, New Delhi- 110001",1.0,,1,0.0,28.630256,77.225668,,,110001,free,101,0
,EESL Oriental Bank,Delhi,Delhi,,,,,,,,,,,,,,"Outside Oriental Bank, Radial Road No. 7, Block M, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.631584,77.2219,,,110001,free,103,0
,EESL Ferns n Petals,Delhi,Delhi,,,,,,,,,,,,,,"NDMC Parking, Near Ferns n Petals, Near BPCL Petrol Pump, C Block RR5, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.634422,77.220852,,,110001,free,104,0
,EESL Croma,Delhi,Delhi,,,,,,,,,,,,,,"NDMC Parking, Near Croma, D Block RR5, Opposite BPCL Petrol Pump, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.634388,77.221038,,,110001,free,105,0
,EESL PVR Plaza,Delhi,Delhi,,,,,,,,,,,,,,"Next to PVR Plaza, H Block RR4, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.63491,77.219522,,,110001,free,106,0
,EESL Block B,Delhi,Delhi,,,,,,,,,,,,,,"Near Woodland Showroom, Block B, Inner Circle, Connaught Place, New Delhi 110001",1.0,,1,0.0,28.634371,77.2195,,,110001,free,107,0
,EESL Sansad Marg,Delhi,Delhi,,,,,,,,,,,,,,"Outside Standard Chartered Bank, Sardar Patel Bhawan, Sansad Marg, New Delhi- 110001",1.0,,1,0.0,28.624419,77.213718,,,110001,free,109,0
,EESL Iqbal Bros.,Delhi,Delhi,,,,,,,,,,,,,,"Outside Iqbal Bros., G1, Block G, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.633841,77.217664,,,110001,free,110,0
,EESL Bharat Sanchar Bhawan,Delhi,Delhi,,,,,,,,,,,,,,"Outside Bharat Sanchar Bhawan, Ashoke Road, Janpath, New Delhi- 110001",1.0,,1,0.0,28.621724,77.219286,,,110001,free,111,0
,EESL FICCI Chowk,Delhi,Delhi,,,,,,,,,,,,,,"FICCI, FICCI Chowk, Mandi House, Todermal Road Area, Mandi House, New Delhi110001",1.0,,1,0.0,28.626695,77.231943,,,110001,free,112,0
,EESL Press Club,Delhi,Delhi,,,,,,,,,,,,,,"Press Club of India, 1, Raisina Road, Windsor Place, New Delhi110001",1.0,,1,0.0,28.617517,77.213919,,,110001,free,113,0
,EESL Snow White,Delhi,Delhi,,,,,,,,,,,,,,"Near Snow White, Block D, Inner Circle, Connaught Place, New Delhi 110001",1.0,,1,0.0,28.63388,77.221078,,,110001,free,114,0
,EESL Van Heusen,Delhi,Delhi,,,,,,,,,,,,,,"Outside Van Heusen Showroom, Block C, Inner Circle, Connaught Place, New Delhi 110001",1.0,,1,0.0,28.634137,77.220382,,,110001,free,115,0
,EESL Shanker Market,Delhi,Delhi,,,,,,,,,,,,,,"Outside Devinder Collections, Shankar Market, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.633733,77.22353,,,110001,free,116,0
,EESL Akashwani Bhawan,Delhi,Delhi,,,,,,,,,,,,,,"Akashvani Bhawan, Sansad Marg, New Delhi 110001",1.0,,1,0.0,28.622656,77.210994,,,110001,free,117,0
,EESL Chelmsford Club,Delhi,Delhi,,,,,,,,,,,,,,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",1.0,,1,0.0,28.6182604,77.2125699,,,110001,free,118,0
,EESL Yashwant Place,Delhi,Delhi,,,,,,,,,,,,,,"Yashwant Place, Chanakyapuri, New Delhi- 110021",1.0,,1,0.0,28.585492,77.191634,,,110021,free,119,0
,EESL Yashwant Place Market,Delhi,Delhi,,,,,,,,,,,,,,"Near Bikanervala, Yashwant Place, Chanakyapuri, New Delhi- 110021",1.0,,1,0.0,28.585298,77.191008,,,110021,free,121,0
,EESL Laxmi Bai Market,Delhi,Delhi,,,,,,,,,,,,,,"Laxmi Bai Market, Safderjung Flyover, New Delhi",1.0,,1,0.0,28.577999,77.209521,,,110023,free,123,0
,EESL Block A,Delhi,Delhi,,,,,,,,,,,,,,"Near ICICI Bank/Metro Gate No. 7 & 8, Block A, Inner Circle, Connaught Place, New Delhi 110001",1.0,,1,0.0,28.63242,77.218068,,,110001,free,124,0
,EESL Sarojini Nagar Market,Delhi,Delhi,,,,,,,,,,,,,,"Sarojini Nagar Market, Sarojini Nagar, New Delhi- 110023",1.0,,1,0.0,28.577259,77.19692,,,110023,free,125,0
,EESL Gopal Das Building,Delhi,Delhi,,,,,,,,,,,,,,"Gopal Das Building, Barakhamba Road, Connaught Lane, Barakhamba, New Delhi110001",1.0,,1,0.0,28.631121,77.221654,,,110001,free,126,0
,EESL Jain Bhawan,Delhi,Delhi,,,,,,,,,,,,,,"Outside Jain Bhawan, 12 Shaheed Bhagat Singh Marg, Gole Market, New Delhi- 110001",1.0,,1,0.0,28.633614,77.207691,,,110001,free,127,0
,EESL Hotel Claridges,Delhi,Delhi,,,,,,,,,,,,,,"Side of Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003",1.0,,1,0.0,28.599477,77.215583,,,110003,free,128,0
,EESL Indian Coffee House,Delhi,Delhi,,,,,,,,,,,,,,"Indian Coffee House, Connaught Place, New Delhi",1.0,,1,0.0,28.6316372,77.2158857,,,110003,free,129,0
,EESL Khan Market,Delhi,Delhi,,,,,,,,,,,,,,"Khan Market, Rabindra Nagar, New Delhi- 110003",1.0,,1,0.0,28.600324,77.226883,,,110003,free,130,0
,EESL Charak Palika Hospital,Delhi,Delhi,,,,,,,,,,,,,,"Charak Palika Hospital, C7 Lane, Moti Bagh 1, Blok F, New Moti Bagh, New Delhi 110021",1.0,,1,0.0,28.585367,77.17755,,,110021,free,131,0
,EESL Hotel Claridges 1,Delhi,Delhi,,,,,,,,,,,,,,"Hotel Claridges, Tees January Marg, Dr. APJ Abdul Kalam Road, New Delhi- 110003",1.0,,1,0.0,28.601201,77.215975,,,110003,free,132,0
,EESL Janpath Guest House,Delhi,Delhi,,,,,,,,,,,,,,"Janpath Guest House, Connaught Place, New Delhi",1.0,,1,0.0,28.628528,77.21946,,,110001,free,133,0
,EESL Block H,Delhi,Delhi,,,,,,,,,,,,,,"Outside UCO Bank, Block H, RR3, Connaught Place, New Delhi",1.0,,1,0.0,28.63407,77.217683,,,110001,free,135,0
,EESL KTM,Delhi,Delhi,,,,,,,,,,,,,,"Opposite South Indian Bank, Block E, RR6, Middle Circle, Connaught Place, New Delhi- 110001",1.0,,1,0.0,28.63363,77.221949,,,110001,free,137,0
,EESL PSOI Club,Delhi,Delhi,,,,,,,,,,,,,,"PSOI Club, Chanakyapuri, New Delhi 110021",1.0,,1,0.0,28.586638,77.193352,,,110021,free,140,0
,EESL Lodhi Garden,Delhi,Delhi,,,,,,,,,,,,,,"Gate No. 1, Lodhi Garden, Lodhi Estate, Lodhi Road, New Delhi 110003",1.0,,1,0.0,28.590402,77.220192,,,110003,free,145,0
,EESL Talkatora Stadium,Delhi,Delhi,,,,,,,,,,,,,,"Talkatora Stadium, President's Estate, New Delhi110004",1.0,,1,0.0,28.622004,77.194962,,,110004,free,146,0
,,Delhi,Delhi,,,,,,,,,,,,,,"DLF Building, Sansad Marg, Janpath, Connaught Place, New Delhi 110001.",1.0,,1,0.0,28.6285,77.217046,,,110004,free,148,0
,EESL Talkatora Garden,Delhi,Delhi,,,,,,,,,,,,,,"Talkatora Garden, President's Estate, New Delhi110004",1.0,,1,0.0,28.6235305,77.1956795,,,110004,free,149,0
,EESL Delhi Haat,Delhi,Delhi,,,,,,,,,,,,,,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",1.0,,1,0.0,28.572793,77.208662,,,110023,free,151,0
,EESL Palika Maternity Hospital,Delhi,Delhi,,,,,,,,,,,,,,"Palika Maternity Hospital, Block 11, Lodhi Colony, Near Khanna Market, New Delhi 110003",1.0,,1,0.0,28.583518,77.222057,,,110003,free,152,0
,EESL Marie Gold Exports Block A Sector 64 Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"In front of marie gold exports ltd, A block, sector-64, Noida ",1.0,,1,0.0,28.36374688,77.27384312,,,201301,free,158,0
,EESL Hexagon Sector 65 Noida,Noida,Uttar Pradesh,,,,,,,,,,,,,,"In front of Hexagon pvt ltd, sector-65, Noida ",1.0,,1,0.0,28.6132,77.3814,,,201301,free,159,0
,EESL Mamlatdar Office Mapusa Goa,Goa,Goa,,,,,,,,,,,,,,"The Mamlatdar Office, Goa",1.0,,1,0.0,15.588,73.8139,,,403406,free,160,0
